210460090 , -0.01074219 , 0.001464844 , 1.028564 , -0.1219512 , -0.1219512 , -0.6097561 , -32.58258 , -19.51952 , 99.24925
210472698 , -0.009033203 , -0.001953125 , 1.033203 , 0.2439024 , -0.1829268 , -0.4268293 , -33.18319 , -19.21922 , 98.64865
210485284 , -0.004882813 , 0.004882813 , 1.031738 , 0.1219512 , -0.304878 , -0.3658537 , -32.88288 , -19.21922 , 99.3994
210497957 , -0.007324219 , 0.007080078 , 1.029297 , 0.3658537 , -0.1829268 , -0.6707317 , -33.48348 , -19.66967 , 99.6997
210510661 , -0.006591797 , 0.004394531 , 1.026611 , 0.06097561 , -0.4878049 , -0.9146341 , -33.78378 , -19.81982 , 98.94895
210523372 , -0.009521484 , -0.0002441406 , 1.027588 , 0.2439024 , -0.4268293 , -0.3658537 , -32.88288 , -19.21922 , 99.3994
210536043 , -0.01098633 , 0.004150391 , 1.031738 , 0.0 , -0.5487805 , -0.6707317 , -33.03304 , -19.06907 , 98.94895
210548625 , -0.0144043 , 0.002929688 , 1.028564 , 0.2439024 , -0.6097561 , -0.6707317 , -34.38438 , -19.06907 , 99.24925
210561261 , -0.01171875 , 0.002441406 , 1.0271 , 0.1829268 , -0.3658537 , -0.7926829 , -33.48348 , -18.46847 , 99.3994
210573915 , -0.01123047 , 0.004638672 , 1.030029 , 0.06097561 , -0.2439024 , -0.4878049 , -34.23423 , -19.96997 , 100.7508
